,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,basement,sqft_living15,sqft_lot15,age_at_selling,log_price,renovated,zip_mean_price
5836,3,1,1700,5846,0,0,0,1,3,1700,0,1480,5177,57,13.331002242515657,0,3
5837,2,1,1610,9000,0,0,0,2,2,1100,1,1610,8000,37,12.220961258023925,0,1
5838,3,2,2720,3840,1,0,0,1,3,1790,1,1360,3880,95,13.664687668229691,1,2
5839,3,2,2190,12690,0,0,1,1,3,1170,1,2630,10843,42,13.632788921148979,0,3
5840,3,2,2730,6856,1,0,0,1,3,2730,0,2520,5569,11,13.244581010128577,0,2
5841,2,2,2490,7589,1,0,0,1,4,2490,0,2500,10386,24,13.257768014410532,0,1
5842,3,1,1510,4235,0,0,0,1,2,1510,0,1510,4268,59,12.445089546000673,0,1
5843,3,4,4720,21000,2,0,1,2,5,4720,0,3010,20000,44,14.240778293368619,0,2
5844,3,2,3810,217800,1,0,0,1,4,3810,0,2580,217364,12,13.710150042306449,0,2
5845,2,2,1950,3730,1,0,0,1,4,1950,0,2080,4000,19,13.709038313453757,0,3
5846,2,1,1300,6000,0,0,0,2,2,1300,0,1230,6000,72,13.235692062711331,0,2
5847,2,1,1610,7200,0,0,0,1,2,1180,1,1520,7973,39,13.1470559899947,0,2
5848,3,2,2040,5000,0,0,0,2,2,1180,1,1540,5000,91,13.560618308335483,0,2
5849,1,0,700,4700,0,0,0,2,0,700,0,960,5200,61,12.206072645530174,0,1
5850,2,0,970,4700,0,0,0,2,1,720,1,1560,4600,71,12.05524975579559,0,1
5851,2,0,910,6000,0,0,0,0,1,910,0,1090,6957,58,12.300928176542852,0,1
5852,2,0,1060,9123,0,0,0,1,2,1060,0,1620,9121,62,13.371096699717535,0,3
5853,4,3,2180,7200,1,0,0,2,2,2180,0,1840,7644,32,13.06685066747407,0,2
5854,2,1,2050,9580,0,0,0,1,3,1400,1,1740,11952,30,13.199324418540456,0,2
5855,1,0,750,4500,0,0,0,1,1,750,0,1540,4000,70,12.594730635321957,0,2
5856,2,0,800,2296,0,0,0,2,1,800,0,1480,1472,106,12.821258284620408,0,2
5857,3,2,3470,8000,0,0,1,1,4,2360,1,3010,8000,108,14.363631966473962,0,2
5858,2,1,1390,48257,0,0,0,1,1,1390,0,1440,45302,92,12.524526376648708,0,2
5859,2,0,900,4750,0,0,0,2,1,900,0,900,3404,45,11.396391648714276,0,0
5860,1,1,1050,9800,0,0,0,2,1,1050,0,1230,12726,39,12.072541252905651,0,1
5861,2,2,2410,11900,0,0,1,2,4,1600,1,3090,11902,26,13.102160670086809,0,0
5862,2,2,1180,9630,1,0,0,1,2,1180,0,2660,5979,28,12.743734923249724,0,1
5863,2,0,1140,4200,1,0,0,2,2,1140,0,1510,4000,110,12.751299696013497,0,2
5864,1,0,700,3400,0,0,0,1,1,700,0,1570,4512,68,12.896716695872,0,3
5865,3,2,2060,9719,0,0,0,2,3,1320,1,2050,9643,54,13.217673557208654,0,3
5866,2,2,2230,11835,0,0,0,2,3,1630,1,2190,10384,40,13.388489786890393,0,3
5867,1,2,1950,29347,0,0,0,1,3,1350,1,2125,7751,62,12.989974189358584,0,1
5868,2,1,2100,5058,0,0,1,1,2,1340,1,1640,5000,74,13.312983737012978,0,1
5869,3,2,2130,11733,0,0,0,2,2,1330,1,1800,9131,45,12.886641043883259,0,1
5870,2,1,1880,3048,1,0,0,2,2,1880,0,1680,3600,112,13.016891744462095,0,2
5871,3,2,2310,5526,1,0,0,1,4,2310,0,2500,5769,12,13.386418519224954,0,2
5872,2,0,880,6050,0,0,0,1,1,880,0,1130,6050,70,12.392552212472792,0,1
5873,4,4,5450,20412,1,0,0,1,5,5450,0,3160,17825,0,15.045151109038787,0,3
5874,1,1,1290,1749,0,0,0,1,3,660,1,1860,1749,45,12.500606192931057,0,2
5875,1,0,1010,7200,0,0,0,1,1,1010,0,1290,9000,59,12.206072645530174,0,1
5876,3,1,1690,7680,0,0,0,2,1,890,1,1060,7680,68,12.900156886911459,0,1
5877,1,1,1350,6315,0,0,0,1,3,1350,0,1665,5390,9,12.969212197910155,0,2
5878,2,0,680,2400,0,0,0,2,1,680,0,1470,3600,111,12.345834587905333,0,2
5879,3,2,2860,10702,1,0,0,1,5,2860,0,2890,10572,33,13.997832114758229,0,3
5880,0,0,610,6000,0,0,0,2,0,610,0,970,5000,97,12.657785004803658,0,2
5881,3,2,2660,8887,0,0,0,2,3,1880,1,1910,9620,48,13.148031124152906,0,1
5882,1,0,1390,5346,0,0,0,2,2,960,1,1450,5040,107,13.190022025878143,0,1
5883,5,2,2290,6344,1,0,0,1,2,2290,0,1360,3202,35,12.948009990259552,0,1
5884,2,2,2110,4118,1,0,0,1,3,2110,0,2110,4044,25,12.754049534926956,0,1
5885,2,1,1200,2016,0,0,1,2,2,600,1,1730,4520,83,13.088806593875486,0,2
5886,3,2,2360,2500,1,0,1,1,3,1520,1,1810,3900,13,13.45166712454693,0,2
5887,3,2,2350,8906,1,0,0,1,2,2350,0,2000,8165,21,12.594730635321957,0,1
5888,2,2,1590,9960,0,0,0,1,2,1060,1,1860,9760,39,12.983043837154916,0,1
5889,2,2,1810,4592,1,0,0,1,3,1810,0,1810,4758,22,13.148031124152906,0,2
5890,2,1,1900,11407,0,0,0,1,3,1900,0,1710,11407,52,12.793859310432293,0,1
5891,2,0,1250,8000,0,0,0,1,2,1250,0,1040,6973,59,12.366915170647005,0,1
5892,3,3,3280,6603,1,0,0,1,5,3280,0,3280,7333,7,13.777808690780263,0,2
5893,1,1,870,4800,0,0,0,1,2,870,0,2090,4800,90,13.296316684527767,0,3
5894,3,3,3570,14408,1,0,1,1,5,3570,0,4100,14577,8,13.756291198304304,0,2
5895,3,3,3780,11200,1,0,0,1,5,3780,0,3720,11813,12,13.845069360205818,0,1
5896,2,0,1190,3600,0,0,0,1,1,1190,0,1680,3600,111,12.765688433465597,0,2
5897,3,1,2280,39848,1,0,0,2,3,2280,0,1900,38472,23,12.939641740589034,0,1
5898,2,0,1030,60720,0,0,0,1,0,1030,0,1330,10342,102,12.254386505808725,0,1
5899,2,1,2870,5000,0,0,0,2,3,1840,1,2200,5000,107,13.594863886848652,0,2
5900,3,1,1520,8800,0,0,0,2,2,1520,0,1370,8800,54,12.345834587905333,0,0
5901,2,2,3700,10375,1,0,0,1,4,3700,0,2130,9132,32,13.10011776845701,0,0
5902,2,1,2240,28750,0,0,0,1,3,1620,1,3200,23873,58,13.116345305078767,0,2
5903,2,2,1920,7738,0,0,0,1,3,1520,1,2170,8452,49,12.429216196844383,0,0
5904,2,2,2560,3600,1,0,0,1,5,2110,1,2160,3600,20,13.737549016494562,0,3
5905,3,2,1840,15496,1,0,0,1,3,1840,0,1840,15040,23,12.873902018105829,0,1
5906,2,2,2080,9600,0,0,0,1,2,2080,0,2220,9600,27,12.936033799212835,0,1
5907,2,1,1600,9638,0,0,0,2,2,1600,0,1800,11400,63,13.573438996764546,0,3
5908,2,1,2168,4000,0,0,0,1,3,2168,0,1770,4000,107,13.262125319779487,0,3
5909,1,0,860,8636,0,0,0,1,1,860,0,1100,8636,91,12.043553716032399,0,1
5910,3,1,2100,3400,0,0,0,2,2,1100,1,1890,3771,99,13.527828485512494,0,3
5911,2,0,1140,9639,0,0,0,2,2,1140,0,1140,9639,48,12.345834587905333,0,0
5912,3,2,3090,35074,1,0,0,1,4,3090,0,3120,35150,37,13.658856747918897,0,3
5913,2,0,1330,45738,1,0,0,0,1,1330,0,1490,24000,47,12.367340793126296,0,1
5914,1,0,1360,69260,0,0,0,2,0,1360,0,1460,69260,77,12.721885810807203,0,2
5915,4,2,3420,18129,1,0,0,1,4,2540,1,3750,16316,62,13.997832114758229,1,3
5916,3,1,2180,6000,0,0,0,1,3,2060,1,1370,4500,88,13.425426551894413,0,2
5917,2,1,1800,5000,1,0,0,2,2,1600,1,1640,5000,89,13.262125319779487,0,2
5918,1,0,1120,4590,0,0,0,1,2,1120,0,1120,5100,91,13.017002861746503,0,1
5919,2,2,2980,7202,1,0,0,1,3,2980,0,2430,7280,16,13.613700324586457,0,3
5920,3,2,2600,28600,0,0,0,1,3,1810,1,2580,26950,46,12.994530005894443,0,2
5921,1,1,1550,2400,0,0,0,2,2,1550,0,1180,1224,114,13.173056491719846,0,2
5922,2,2,3330,15258,1,0,0,1,5,3330,0,3360,14850,28,13.544357787463703,0,2
5923,3,2,2200,7719,1,0,0,1,3,2200,0,2460,7348,15,12.691580461311874,0,0
5924,3,3,3840,85728,1,0,0,1,5,3840,0,2430,42643,16,13.641157170819497,0,1
5925,1,0,840,4500,0,0,0,1,1,840,0,1300,5000,76,12.841325847671216,0,2
5926,2,1,1270,7128,0,0,0,2,1,1270,0,1270,7986,60,12.266697267346608,0,1
5927,3,2,3240,20301,1,0,0,1,5,3240,0,3010,23650,29,13.527028165341724,0,2
5928,2,2,2480,37843,0,0,1,2,3,2480,0,2350,42122,40,13.404530269168,0,1
5929,2,2,4470,22518,1,0,1,1,4,3240,1,2930,21837,61,14.207552645740298,0,3
5930,2,0,1780,7800,0,0,0,1,2,1060,1,1450,7800,57,12.47227568630483,0,1
5931,3,2,1850,9248,1,0,0,1,3,1850,0,2080,8711,18,13.151922179645874,0,1
5932,2,2,2200,16921,1,0,0,1,3,2200,0,2060,16921,27,12.92391243868049,0,1
5933,2,2,2760,10160,0,0,0,1,3,2760,0,2760,9600,45,12.724866438945341,0,1
5934,1,0,1090,4128,0,0,0,1,2,1090,0,1090,5413,67,12.994530005894443,0,2
5935,3,2,3090,6200,1,0,0,1,4,3090,0,2890,10108,1,13.720045366146207,0,3
5936,1,0,820,3700,0,0,0,2,2,820,0,1750,9000,46,13.224919965729422,0,3
5937,2,2,1445,1606,1,0,0,1,2,1300,1,1410,1286,11,12.866179972011919,0,2
5938,3,2,1810,9240,1,0,0,1,2,1810,0,1660,9240,54,12.501138639610538,0,1
5939,2,1,1620,5000,0,0,0,1,2,920,1,1610,5000,60,13.149978544437301,0,2
5940,1,1,1060,4182,1,0,0,1,2,1060,0,1760,4590,37,12.948009990259552,0,2
5941,2,1,1050,9871,0,0,0,2,2,1050,0,1300,10794,46,12.201060103706629,0,1
5942,2,0,1010,15701,0,0,0,2,2,1010,0,1260,9800,66,12.323855681186558,0,0
5943,3,2,2050,8424,1,0,0,2,3,2050,0,1970,8448,21,12.676076274775909,0,1
5944,1,0,970,8185,0,0,0,2,1,970,0,1500,12541,110,12.230740867579195,0,1
5945,2,1,1540,1827,1,0,0,1,3,1540,0,1560,2058,9,12.837344422372032,0,2
5946,3,2,3000,6222,1,0,0,1,4,3000,0,3340,7222,10,13.465953081794405,0,2
5947,3,2,3190,7869,1,0,1,1,4,3190,0,2630,6739,13,13.495298406730877,0,2
5948,3,2,1870,8190,0,0,0,1,2,1100,1,1590,9150,38,12.560244459250788,0,1
5949,3,2,2200,9397,1,0,0,1,3,2200,0,2310,9176,27,12.560244459250788,0,0
5950,3,2,3070,5936,1,0,0,1,4,3070,0,3160,5936,9,13.502168738731916,0,3
5951,3,3,3730,17000,1,0,1,2,5,2820,1,3880,15550,29,14.26019637922572,0,3
5952,3,2,2440,10423,0,0,0,1,2,2440,0,1990,7758,59,13.142166004700508,0,2
5953,1,0,990,4332,0,0,0,1,2,990,0,1920,3420,105,13.337474757021274,0,2
5954,2,3,4160,31796,1,0,0,1,5,4160,0,4300,36192,26,13.919870573288517,0,2
5955,3,3,3670,4960,1,0,0,1,4,2870,1,1520,6335,9,13.58735446482652,0,2
5956,2,1,910,25500,0,0,0,1,0,910,0,1580,10019,71,12.449018824140563,0,0
5957,2,2,1940,4000,1,0,0,2,4,1940,0,1410,4000,15,13.601078947252086,0,3
5958,3,2,1780,6000,1,0,0,1,4,1780,0,2650,6000,14,12.66032791780777,0,1
5959,2,2,2200,7355,1,0,0,2,3,2200,0,2290,7868,29,13.3645249345543,0,2
5960,3,4,6410,43838,1,0,1,2,6,5610,1,2270,6630,108,14.819812167161142,0,2
5961,2,1,2070,10023,0,0,0,1,3,1220,1,2130,9694,33,13.102160670086809,0,2
5962,2,1,2040,7281,0,0,0,1,2,1020,1,1740,7527,52,12.441144767709657,0,0
5963,3,2,2320,6270,1,0,0,1,3,2320,0,2150,6270,10,12.694345864825653,0,1
5964,1,1,1440,6677,0,0,0,1,2,870,1,2020,7642,62,12.959844447906553,0,1
5965,3,2,1700,6675,1,0,0,1,2,1700,0,1570,7540,17,12.2783933071098,0,1
5966,3,2,1700,6675,1,0,0,1,2,1700,0,1570,7540,18,12.66032791780777,0,1
5967,2,1,2050,3933,0,0,0,1,3,1180,1,1940,4000,88,13.493651033710906,1,3
5968,1,0,800,6500,0,0,0,2,1,800,0,1220,7000,61,12.594730635321957,0,1
5969,2,1,1800,7620,0,0,0,1,3,1350,1,1770,7620,64,13.140217047893891,0,2
5970,4,1,1460,169448,0,0,0,1,1,1460,0,2250,6059,105,12.631340380934517,0,0
5971,2,1,1290,7210,0,0,0,1,2,1290,0,1350,7509,30,12.230765258120545,0,0
5972,2,1,1900,9737,0,0,0,2,2,1200,1,1670,9737,46,12.524526376648708,0,1
5973,2,1,1480,7000,0,0,1,1,3,1480,0,1850,4000,51,13.437174117244362,0,2
5974,3,2,2090,12833,0,0,0,1,2,1220,1,1740,11200,46,13.049792684569493,0,2
5975,3,2,1950,9800,0,0,0,1,3,1330,1,2170,9800,46,13.235692062711331,0,3
5976,2,1,1250,9605,0,0,0,1,2,1250,0,1570,9605,51,13.035715570678656,0,2
5977,2,0,990,7590,0,0,0,1,1,990,0,1100,7590,56,12.777052192115912,0,2
5978,2,2,2740,7923,1,0,0,1,4,2740,0,2740,8815,17,12.996800154428984,0,1
5979,2,1,1260,10488,0,0,0,0,2,1110,1,1540,9120,62,12.175613438045465,0,1
5980,3,2,2150,6807,1,0,0,2,3,2150,0,1910,7240,23,12.665078520566368,0,1
5981,2,1,1750,3250,0,0,0,2,2,1230,1,1480,3600,85,13.171058298943088,0,2
5982,2,2,2880,6092,1,0,1,2,3,1920,1,2880,5308,32,13.864300722133706,0,2
5983,3,2,2590,13894,1,0,0,2,4,2590,0,2720,13894,40,13.737549016494562,0,3
5984,2,1,2430,4524,0,0,0,2,2,1830,1,1610,4100,90,13.567049198665774,0,2
5985,1,1,1470,3128,1,0,0,1,1,1470,0,1180,2576,9,12.392552212472792,0,1
5986,2,2,2020,10744,0,0,0,2,2,1270,1,2020,11069,60,13.159659162148026,0,1
5987,1,0,610,4000,0,0,0,2,1,610,0,870,5160,96,12.56374708980199,0,2
5988,2,1,3000,17800,0,0,0,1,3,1500,1,2400,8300,52,12.89921982609012,0,1
5989,1,0,920,43560,0,0,0,2,0,920,0,1530,11875,91,12.449018824140563,0,2
5990,2,1,1070,7754,0,0,0,1,1,1070,0,950,7740,62,11.931635799828413,0,1
5991,3,1,3410,15143,1,0,0,2,3,3410,0,2350,25936,42,13.303016877097587,1,2
5992,3,2,1820,3905,1,0,0,1,2,1820,0,1820,3863,13,12.706847933442663,0,1
5993,1,0,1060,7193,0,0,0,1,2,1060,0,1980,7560,88,13.041153321978786,0,1
5994,4,2,3070,34991,1,0,0,1,4,3070,0,2150,19515,20,13.337474757021274,0,1
5995,3,2,2300,219106,0,0,0,2,2,1840,1,2120,123710,56,12.772805901234461,0,1
5996,2,1,1610,6911,0,0,0,1,2,1260,1,1630,6911,26,12.983101310070822,0,2
5997,4,2,2830,5310,1,0,0,1,4,2830,0,3150,6581,8,13.493926933836812,0,2
5998,2,0,970,12300,0,0,0,1,2,970,0,2040,9994,32,12.611537753638338,0,1
5999,2,2,1680,8284,1,0,0,1,2,1680,0,1550,8284,25,12.437184366493561,0,1
6000,3,2,2040,8996,0,0,0,2,3,1260,1,2470,9180,40,13.048985907599553,0,3
6001,2,0,1450,9586,1,0,0,1,2,1450,0,1500,8592,64,12.736700896592344,0,1
6002,3,2,2870,6280,0,0,0,2,4,1980,1,2370,4760,109,14.100689500197937,0,3
6003,4,1,1870,13970,0,0,0,2,2,1120,0,1860,13970,46,13.028052697933088,0,2
6004,3,3,2490,18042,1,0,0,1,3,2490,0,1960,21107,12,13.112313041550827,0,1
6005,3,2,3350,4501,1,0,0,1,4,2640,1,1000,4500,13,13.737549016494562,0,2
6006,3,2,3190,8737,1,0,0,1,4,3190,0,3240,7131,8,13.282780098810234,0,2
6007,2,1,1560,5520,0,0,0,2,1,780,1,1470,6000,70,13.169246963303179,0,3
6008,3,2,2750,4800,1,0,0,1,4,1960,1,2400,5300,109,13.845069360205818,1,2
6009,1,0,920,2332,0,0,0,2,3,920,0,1310,2853,34,12.078239274020289,0,1
6010,1,0,1140,5500,0,0,0,1,1,1140,0,1110,5500,67,12.428816116823043,0,1
6011,2,2,2520,53143,0,0,0,1,2,2520,0,2020,56628,26,13.121362877070744,0,1
6012,4,3,3150,10542,0,0,0,2,4,1620,1,3150,11807,40,13.304684934198283,0,1
6013,3,2,2040,7800,1,0,0,1,2,2040,0,1860,10954,11,12.591335046320818,0,0
6014,3,1,1780,19843,0,0,0,1,2,1780,0,2210,13500,52,12.513557345278134,0,1
6015,2,2,2240,10800,1,0,0,1,3,2240,0,1900,9900,18,12.873902018105829,0,1
6016,3,2,3270,9650,0,0,1,2,4,2320,1,2340,17357,44,13.458835614025542,0,1
6017,4,2,3110,6621,1,0,0,1,4,3110,0,3550,7953,9,13.36138027787483,0,2
6018,3,1,1850,3600,1,0,0,1,3,1660,1,1970,3600,86,13.732128949025222,0,3
6019,2,1,1570,8530,0,0,0,2,2,1190,1,1530,8708,31,13.122363377404328,0,3
6020,1,0,750,4515,0,0,0,1,1,750,0,1020,5000,72,12.481808646963554,0,1
6021,3,2,2240,9990,1,0,0,2,5,2240,0,2600,11480,48,13.790192749979985,0,3
6022,2,2,1870,3485,1,0,0,1,3,1870,0,1940,3485,13,13.262125319779487,0,2
6023,3,2,2683,40386,1,0,0,2,4,2683,0,2683,34800,27,13.619495674038317,0,2
6024,2,0,1490,7200,0,0,0,1,2,1490,0,1280,7200,61,12.611537753638338,0,1
6025,3,2,2340,12080,1,0,0,1,3,2340,0,2200,12403,16,13.097250676589253,0,1
6026,3,1,1700,8640,0,0,0,1,2,850,1,1620,9000,59,13.122363377404328,1,3
6027,1,1,1450,989,2,0,0,1,4,1450,0,1490,1240,0,13.42984807715229,0,3
6028,2,2,3310,21096,1,0,1,1,4,3310,0,3310,13835,10,12.945626198904275,0,0
6029,3,1,1520,5250,0,0,0,1,1,1520,0,1530,5250,65,13.017002861746503,0,3
6030,4,1,1260,4500,0,0,0,1,2,1260,0,1410,4388,88,13.38472764187182,0,3
6031,2,1,1840,8086,0,0,0,2,3,1840,0,1840,8060,50,13.217673557208654,0,2
6032,3,1,1750,5202,0,0,1,2,1,1070,1,2090,5400,72,12.706847933442663,0,1
6033,3,0,1450,32234,0,0,0,2,1,1450,0,1530,10125,83,12.551469227172218,0,0
6034,3,3,6330,13296,1,0,1,1,6,4900,1,2200,9196,14,14.686803923907693,0,3
6035,1,1,1260,10200,0,0,0,1,2,1020,1,1560,10200,31,12.345834587905333,0,0
6036,3,1,2100,6613,1,0,0,1,3,2100,0,1630,5750,105,13.527828485512494,1,2
6037,3,2,2430,5366,1,0,0,1,3,2430,0,2100,5414,12,12.679196402112153,0,1
6038,3,3,4250,18000,1,0,1,2,5,3350,1,3790,14537,34,14.603967918328545,0,3
6039,3,1,1830,10416,0,0,0,1,2,1370,1,1830,9271,57,12.409013489526863,0,1
6040,1,0,1310,4000,0,0,0,1,1,1310,0,1550,4000,101,13.142166004700508,0,2
6041,3,3,3090,9571,1,0,0,1,4,2370,1,3630,9110,10,13.529160930746272,0,2
6042,3,2,2560,36601,1,0,0,2,4,2560,0,2790,36601,27,13.422467969854667,0,3
6043,2,1,1930,13350,0,0,0,1,3,1930,0,2270,13350,48,12.594730635321957,0,0
6044,1,0,1460,6000,0,0,0,0,2,1260,1,1580,6380,89,12.65075846679162,0,2
6045,2,2,3460,13129,1,0,0,1,4,2560,1,3460,12568,26,13.500799813124575,0,2
6046,4,3,3290,5880,1,0,0,1,4,2670,1,3090,5680,10,13.544357787463703,0,2
6047,2,0,820,7680,0,0,0,1,1,820,0,1470,6912,104,11.918390573078392,0,1
6048,2,0,1480,7374,0,0,0,1,1,760,1,1480,8934,61,12.506177237980511,0,1
6049,3,1,1420,9301,0,0,0,2,2,1420,0,1530,8075,52,12.89921982609012,0,2
6050,2,2,2790,6720,1,0,0,1,3,2790,0,2620,6720,12,13.38472764187182,0,3
6051,1,1,1390,5000,0,0,0,2,3,970,1,1610,5000,60,13.180632285528304,0,2
6052,2,0,950,9400,0,0,0,2,2,950,0,1260,9400,60,12.421184025147118,0,3
6053,3,3,3000,5300,0,0,0,2,2,1780,1,1360,5450,66,13.541073712262515,0,2
6054,3,0,1280,10521,0,0,0,1,2,1280,0,1540,9384,55,12.201060103706629,0,1
6055,1,0,870,8400,0,0,0,1,2,870,0,1070,12465,54,12.388394202324129,0,0
6056,2,1,1360,1795,1,0,0,1,2,1360,0,1580,1795,70,12.936033799212835,0,3
6057,2,0,1000,16376,0,0,0,1,2,1000,0,1420,16192,55,12.337100907936577,0,1
6058,3,2,2740,12106,0,0,0,1,3,1980,1,2170,11156,23,13.17115354157376,0,1
6059,2,1,1560,5223,0,0,0,2,2,810,1,1440,8491,74,12.899094818276968,0,1
6060,3,2,2590,8571,1,0,0,1,4,2590,0,2360,8155,27,13.568330428821824,0,2
6061,2,2,1850,1330,1,0,0,1,4,1560,1,1810,2071,11,13.625559974005828,0,2
6062,4,2,2500,8621,0,0,0,2,2,2500,0,1980,7395,46,13.17115354157376,0,2
6063,3,2,3280,5232,1,0,0,1,2,3280,0,2600,5080,11,13.416971409926843,0,2
6064,1,0,670,2378,0,0,0,1,0,670,0,700,2970,95,12.072541252905651,0,1
6065,4,2,2890,22547,0,0,0,2,5,2150,1,3010,17809,52,13.9108207377686,0,3
6066,4,2,3000,10560,0,0,0,1,3,1500,1,2690,11616,49,13.592367006650065,0,3
6067,3,2,1920,4600,1,0,0,1,2,1920,0,2200,6600,12,12.706696406811568,0,1
6068,3,3,1960,7200,1,0,0,1,2,1960,0,1980,7529,35,13.005829561148378,0,2
6069,2,1,2000,12208,0,0,0,1,2,1140,1,1060,8194,35,12.375815420117268,0,0
6070,5,3,3600,6224,1,0,0,1,4,2610,1,1430,6224,69,13.919870573288517,1,3
6071,3,2,2740,5700,1,0,0,1,4,2740,0,3010,5281,8,12.992026875676325,0,1
6072,6,4,3650,5000,1,0,0,1,3,2530,1,2510,5000,99,14.0623706358958,1,3
6073,3,2,2310,3866,1,0,0,1,3,2310,0,1950,4023,9,13.304684934198283,0,2
6074,3,2,2095,4569,1,0,0,1,4,2095,0,2095,4385,13,13.415032991367148,0,2
6075,1,1,1560,4823,0,0,0,1,3,1560,0,1855,4989,11,13.159659162148026,0,2
6076,2,2,1880,7350,0,0,0,1,3,1390,1,1910,8400,31,12.676076274775909,0,1
6077,1,1,840,867,1,0,0,1,2,840,0,840,1322,9,12.506177237980511,0,2
6078,2,2,2730,5832,1,0,0,1,4,2730,0,2360,5832,16,13.815510557964274,0,3
6079,0,0,860,4800,0,0,0,1,1,860,0,1380,4800,107,12.706847933442663,0,2
6080,2,1,2320,10960,0,0,0,1,2,1510,1,2160,10960,58,13.396200043034057,0,3
6081,2,1,1540,61419,0,0,0,1,2,1540,0,3790,8529,47,13.017002861746503,0,1
6082,2,0,890,6488,0,0,0,1,0,890,0,1330,16250,87,11.918390573078392,0,1
6083,3,2,4290,175421,1,0,0,1,5,4290,0,3370,63162,10,13.582947784733573,0,1
6084,2,2,1950,13227,1,0,0,2,4,1950,0,2650,12943,37,13.199324418540456,0,2
6085,2,0,1010,8848,0,0,0,2,2,1010,0,1380,10650,46,12.345399710751273,0,0
6086,3,2,2830,6536,1,0,0,1,3,2830,0,2830,6872,12,13.186276703147982,0,1
6087,3,1,1500,12560,0,0,0,2,2,1000,1,1700,9020,37,12.384218830913648,0,0
6088,2,2,3370,167706,0,0,0,1,5,3370,0,3350,213444,15,13.478498175490552,0,1
6089,3,2,3160,8726,1,0,0,1,4,3160,0,2500,8648,15,12.965709567358951,0,1
6090,2,0,1110,7000,0,0,0,2,2,1110,0,1800,7000,59,12.618182296357007,0,1
6091,2,2,3830,48743,1,0,0,1,5,3830,0,2950,8299,23,13.955272500339433,0,3
6092,2,2,3160,4270,1,0,0,1,3,2650,1,2720,12523,8,13.226723392728571,0,1
6093,2,2,2100,3000,1,0,0,1,2,2100,0,1650,4500,18,13.112313041550827,0,2
6094,2,1,2240,13288,0,0,0,1,2,2240,0,2150,9900,61,13.112313041550827,0,3
6095,1,0,1060,48292,0,1,1,2,1,560,1,750,80201,67,12.736700896592344,0,1
6096,3,2,2350,36116,0,0,0,2,4,2350,0,2580,36116,32,13.049685151906344,0,1
6097,3,2,1940,7040,1,0,0,1,3,1940,0,2400,7145,17,12.676076274775909,0,1
6098,0,0,1160,64469,0,0,0,1,2,1160,0,1580,48352,6,12.994530005894443,0,2
6099,2,1,1840,9990,1,0,0,2,3,1840,0,2100,12474,53,13.438632906708023,0,2
6100,3,1,2260,11000,0,0,0,1,3,1620,1,1960,10000,38,13.226723392728571,0,2
6101,1,0,840,3860,0,0,0,2,1,840,0,1390,3860,105,12.798017320580957,0,2
6102,4,2,2830,7500,1,0,0,1,4,2460,1,2900,5000,91,14.03062193758122,0,3
6103,3,0,1600,10183,0,0,0,2,1,1600,0,1410,10416,48,11.950857763215895,0,0
6104,2,1,1370,8719,0,0,0,1,2,1370,0,1370,7525,32,12.417953004565673,0,1
6105,2,2,1960,7414,0,0,0,1,2,1490,1,1580,8038,30,12.429216196844383,0,0
6106,2,1,1470,7200,1,0,0,2,2,1470,0,1530,7200,107,13.28838616122878,0,1
6107,4,2,2740,8426,0,0,0,2,3,1370,1,2020,8783,54,13.20140558474428,0,3
6108,1,2,1090,923,1,0,0,1,2,1090,0,1410,1326,11,12.644327576461329,0,2
6109,3,2,2460,9520,0,0,1,1,3,1680,1,2380,9600,39,13.464691293166045,0,2
6110,2,2,1820,19602,0,0,0,2,2,1820,0,1520,8773,50,12.533576212168626,0,0
6111,3,2,1960,8937,0,0,0,2,2,980,1,1480,10016,61,12.691580461311874,0,0
6112,2,2,1760,7023,1,0,0,1,2,1760,0,1760,7082,19,12.574873769266746,0,1
6113,0,0,720,5000,0,0,0,2,1,720,0,1170,5000,106,12.128111104060462,0,1
6114,3,3,3470,8580,1,0,0,1,5,2500,1,1940,7920,8,14.187074114396758,0,3
6115,3,1,1370,8100,0,0,0,0,2,1370,0,1280,8100,68,12.949318657390583,0,1
6116,3,2,2370,11310,0,0,0,1,3,1550,1,1890,8621,47,13.309672475709322,0,1
6117,2,0,1390,2640,0,0,0,1,2,1230,1,1780,3920,111,12.751299696013497,0,2
6118,2,1,1840,3075,0,0,0,2,2,920,1,1480,3774,87,13.38472764187182,0,2
6119,4,2,2790,19439,0,0,1,2,2,1500,1,1620,19439,41,13.287793066528065,0,1
6120,1,2,1460,1607,1,0,0,1,3,1460,0,1460,1826,7,12.644166273130065,0,1
6121,2,2,2620,241200,0,0,0,2,4,2620,0,2620,172933,16,13.560618308335483,0,2
6122,3,1,2230,5109,0,0,0,1,2,1330,1,1630,5109,96,13.287877815881902,0,2
6123,3,2,3250,2760,1,0,0,1,3,2420,1,1260,2780,110,13.66874917656887,1,2
6124,2,0,1190,7000,0,0,0,1,2,1190,0,1350,7000,71,13.15676480412166,0,3
6125,2,2,2090,7440,0,0,0,2,2,1290,1,1570,4960,92,13.458835614025542,0,2
6126,2,2,2580,8154,0,0,0,1,5,2090,1,1660,8155,58,13.457406021215947,1,2
